gene	C1	C2	C3	PAC51	PAC52	PAC53	logFC	AveExpr	t	P.Value	adj.P.Val	B	change	significance
GVQW2	0.460249049837579	0.277324029725862	0.642361626858965	0.242673848848976	0.566464520181303	0.211210902675565	-0.100702117655972	0.470282018081267	-0.807256319528086	0.450310326267974	0.781582416609599	-5.43746154977714	NOT	FALSE
GVQW3	1.04205804812299	1.04649043552116	1.02440277902702	1.16508218485876	1.34856591995327	1.18111208671157	0.180536111538328	1.0922479336949	3.16077926133691	0.0195311679728264	0.462137121460244	-2.85441027098495	UP	TRUE
GXYLT1	8.21333678571448	7.12266901432703	8.5811343308647	8.29308174398101	7.87404712128636	4.15280726952689	-0.168989917887399	3.04058851917206	-0.968078386509105	0.370372168670804	0.742190192678317	-5.30631543047131	NOT	FALSE
GXYLT2	0.0375654583532343	0.0377252438025989	0.24198212952624	0	0	0.0430975061063078	-0.110816839791417	0.0796883976254747	-1.3619502910936	0.222101711283599	0.660352060571472	-4.92223114776944	NOT	FALSE
GYG1	34.722585825259	36.7615474287188	37.0676280997139	39.4709185632248	38.1483442710777	41.4564263025349	0.139334632213069	5.27899438014964	1.83335873864416	0.116417860613037	0.588195149027411	-4.38993679845742	NOT	FALSE
GYG2	0.0376887929056103	0.227094615215733	0.202313834225481	0.158976267307689	0.0421695901769773	0.129717010405642	-0.0489379284923304	0.179715499483627	-0.571709009389268	0.588269401927277	0.852096394763223	-5.59444627439126	NOT	FALSE
GYPC	0	0.0426707175795293	0	0.0448070831406178	0	0	-0.00142162780705411	0.0206315017480567	-0.0311130925674047	0.976187941835777	0.994690319423239	-5.7611314725331	NOT	FALSE
GYS1	66.6377106496067	69.0389116872553	62.9043545472516	71.4690712329836	66.6468201696016	72.9895464189102	0.0730580019808668	6.10867475383533	0.957736721289127	0.37515973295194	0.743617913161464	-5.31526788017936	NOT	FALSE
GYS2	0.0439822930891311	0	0	0	0	0	-0.0188340244763495	0.00941701223817475	-0.449420334473842	0.668898513633708	0.886303376370643	-5.65717732805273	NOT	FALSE
GZF1	10.9183324725779	9.69863338712354	11.3700151735319	10.503295477394	11.1725094771599	9.83582464489072	0.0588056997070697	3.53280710182281	1.14560655299428	0.295563880150645	0.700144330976038	-5.14278998864167	NOT	FALSE
GZMA	0	0	0.165426634303033	0	0	0	-0.0699224249637385	0.0349612124818692	-1.01161570056273	0.350743325044621	0.731121107078209	-5.26789839146112	NOT	FALSE
GZMM	0.145769884815139	0.146389915042927	0	0.461157350136158	0.163100367879557	0.668946280069887	0.395523958970727	0.32759213874842	2.53649193736467	0.0442687844382635	0.514203071887194	-3.55744355838697	UP	TRUE
H1-0	678.830888190873	579.144799998783	617.623305788907	575.41872280727	553.065759337842	594.127893134095	-0.181356959668223	9.23353955482296	-2.79809068487373	0.031224140506487	0.484905686102796	-3.25585926294969	DOWN	TRUE
H1-1	0.212581083264133	0.426970587142415	0	0	0	0.243886666515825	-0.15008054644324	0.191784214853235	-0.917505858373793	0.394243733800223	0.755531533465994	-5.34944111111316	NOT	FALSE
H1-10	248.265362718123	241.977576787292	218.255142351098	237.030899470905	234.62101403615	256.51115804303	-0.0159129418223097	7.90431746279005	-0.223383633803421	0.830644246935546	0.949192253115434	-5.73547757436551	NOT	FALSE
H1-2	1364.00763835431	1375.19644652924	1335.39955340553	1586.37050715584	1560.26460000472	1891.7855534887	0.191928711311599	10.5256379069257	3.67282395728768	0.0104090082642775	0.430348337192017	-2.32805111710892	UP	TRUE
H1-4	4.93278330127374	4.77029208741534	2.94213683573443	8.47697727169583	3.47507611694397	1.67680168680391	-0.0299299242503415	2.30728812347895	-0.0680297029031598	0.94797123720879	0.985372414769317	-5.75920469625196	NOT	FALSE
H1-5	1.61823836772022	1.62512153345604	0.434336009637997	2.55972801813646	1.58430092071467	0.928273472867187	0.324913433617451	1.24277172817629	1.06770791765055	0.326694795667359	0.719022629625228	-5.21673816417787	NOT	FALSE
H1-6	1.34299134848807	0	0.411953791309845	0.606955008372314	0.643996575179554	0	-0.0821446484605399	0.507339207366766	-0.243770159104173	0.815525613631674	0.945446762797449	-5.73051103839397	NOT	FALSE
H1-7	0.211926986512476	0.532071039214344	1.02386361880893	1.11741973072633	0.355684262674715	0.729408732683744	0.167367016081282	0.706554727131423	0.729046514943621	0.493422392761185	0.806934120676497	-5.49452696477402	NOT	FALSE
H1-8	0	0	0	0.114924498078686	0	0	0.0511205621297331	0.0255602810648666	0.895183024157924	0.405149419430544	0.76081822454035	-5.36794281768357	NOT	FALSE
H2AB2	0	0	0	0.417426910503271	0	0	0.166961140278652	0.0834805701393262	1.17783897560937	0.28343405004001	0.696031796031894	-5.11127293036858	NOT	FALSE
H2AB3	0	0.234075246393018	0.250239275391462	0	0	0	-0.208750322866673	0.104375161433337	-2.22753627950014	0.0674698986962089	0.533929826786883	-3.92223448349631	NOT	FALSE
H2AC11	24.9179041026818	21.2118988088007	22.0851174737345	22.0156518616739	25.0717883841099	22.1253982493641	0.0622992326026824	4.57797436911421	0.857420497147252	0.424114085482003	0.76629886747819	-5.39846828401531	NOT	FALSE
H2AC12	2.84759774802849	2.85970998562588	1.52859340156568	3.7536063311451	3.98268337537066	2.04184184628033	0.364174253537295	1.90172242689756	1.58836762130164	0.163275742631116	0.622151462493956	-4.67304799035511	NOT	FALSE
H2AC13	23.8259862342817	26.1275441284497	28.5198149721019	29.1684315524591	29.7228531296287	27.3347010491182	0.167561294730952	4.82534739104305	2.19242833900092	0.0708126125775683	0.538098284449716	-3.96400510016896	NOT	FALSE
H2AC14	2.13569831102136	3.2171737326287	4.20363185597093	4.12896696459124	5.57575672485465	3.67531532266222	0.492574830012742	2.23699353299465	2.42405055152858	0.0515556670748311	0.522551165708145	-3.68940994987033	NOT	FALSE
H2AC16	1.05154611426059	1.7600314315318	1.50525609970811	2.21777962038726	0.392187906127519	2.41280242514771	0.0983830622548893	1.30329110240308	0.256784734225648	0.805918854312873	0.942208006347951	-5.72711868237227	NOT	FALSE
H2AC17	0	0.352006287586796	0	0.369629937283927	0	0	-0.00400417391721842	0.15004807553752	-0.0225509734220918	0.982739322528441	0.995749894540204	-5.76137345090911	NOT	FALSE
H2AC18	26.3461144168489	21.4185245748559	21.0118945511337	27.5182418330499	23.8634553073682	29.0744889839058	0.251835000103849	4.67991485210754	1.98385094038426	0.094491762408093	0.561548115091558	-4.21215413851494	NOT	FALSE
H2AC19	8.79271539081094	6.8678673302103	3.93328222651735	8.49952242260298	6.55871687645191	12.049039068774	0.506841235101776	3.07461784841954	1.48359617369699	0.188416495296826	0.636441944037521	-4.79024974685381	NOT	FALSE
H2AC20	3.178904794375	4.25656832331803	5.30892246987189	6.33204514409884	3.55684261346156	5.26795196398136	0.285785192370546	2.47569571754704	1.20579767548549	0.27325991924788	0.693206695752402	-5.08352497832162	NOT	FALSE
H2AC21	0.350515370316147	0	0	0	0	1.60853495009848	0.357283544834803	0.312548644808139	0.855970753247739	0.424855097210614	0.766656356652415	-5.39962042905638	NOT	FALSE
H2AC4	1.75257685820504	0	0.376314024927027	0.369629937283927	0.392187906127519	1.20640121417976	0.0975263813907625	0.662484850505826	0.247158945072422	0.813020702459511	0.944596202913943	-5.72964432944414	NOT	FALSE
H2AC6	317.954006751229	270.788432960663	310.412369419234	297.670433662422	311.771044687354	267.28223905979	-0.0750017773505777	8.21183553878213	-0.859354506435732	0.423127039225398	0.765912601159759	-5.39692898107109	NOT	FALSE
H2AC7	0.350515370316147	0	0	0	0	0	-0.133906872390738	0.0669534361953688	-1.15388404757854	0.29240752010299	0.699080659164494	-5.1347456325826	NOT	FALSE
H2AC8	22.1919614346911	18.209582558863	21.2103596275837	29.3953834983631	28.7668672498161	16.4558813835061	0.277552720859299	4.53933357428184	1.58200279074925	0.164707907869937	0.623601460369808	-4.68024796863152	NOT	FALSE
H2AJ	155.566785083679	156.228487247934	153.532085271418	161.626306883518	164.050003611647	193.733799600573	0.123523136923729	7.36193290036443	1.6336715561606	0.153419325924921	0.614014487961676	-4.62153260210728	NOT	FALSE
H2AP	0.54991034478606	0	0	0.2899492310492	0	0	-0.0747801457278206	0.157375812851571	-0.392021532148849	0.708580881190426	0.902196433929124	-5.68181364697365	NOT	FALSE
H2AW	166.072616578957	163.069370235484	161.771722909496	166.202139257436	151.546664842853	189.822850129273	0.0107139663327942	7.38278176197733	0.121694750798528	0.90711209384973	0.971201915620819	-5.75385148306047	NOT	FALSE
H2AX	213.029952042686	205.536339675797	178.770845204386	176.765555010125	194.428976283471	204.255535277297	-0.0886216425532312	7.61294880211371	-0.992332778594112	0.359332421692323	0.735565971983238	-5.28505685704408	NOT	FALSE
H2AZ1	211.86257081371	198.94790023452	218.273082162208	209.602322908323	220.787826345629	213.691737966258	-0.00844409232345572	7.7352359677357	-0.181363181098568	0.862050926112482	0.959128620068581	-5.74436835613451	NOT	FALSE
H2AZ2	153.764207294332	148.126157607732	155.178543768209	163.281164086598	162.76293553659	145.226420537793	0.0106123280495372	7.28365476338655	0.173502733295831	0.867958746520009	0.961090218730284	-5.74582914763147	NOT	FALSE
H2BC10	1.44622090485635	0.726186197168786	1.16449930464363	2.28763094534242	0.809080560652006	1.24439810256245	0.225387155240199	1.14930709423014	0.987551169669285	0.361487967540364	0.736771684337134	-5.28927665057258	NOT	FALSE
H2BC11	65.2512036635536	61.7426436570475	61.3360170450825	59.4820166334385	63.7610839360023	70.3687478335169	0.0293339238065078	6.01141412343277	0.352087719194293	0.736802548801907	0.914780288607689	-5.69707690288332	NOT	FALSE
H2BC12	1702.92511451611	1638.27606014695	1720.35363889615	1725.63627695729	1771.48188550989	2068.18964511625	0.0125343100176457	10.7999033222092	0.20213877750669	0.846484292470622	0.952826239377874	-5.7401999195674	NOT	FALSE
H2BC13	2.54051817588677	3.68524614121059	2.12139319857705	4.1674260454928	5.05343759387629	3.23849505958767	0.521588372308056	2.13308490406854	2.78699012250852	0.0316847176926076	0.487000090707078	-3.26847365756649	UP	TRUE
H2BC14	0.723110450772101	0	1.55266573841463	2.28763094534242	0	0.829598735041631	0.200270303462245	0.783101603235907	0.392665222163281	0.708129950665345	0.902196433929124	-5.68155490374649	NOT	FALSE
H2BC15	5.30688080636926	4.6222275153985	6.50754614094339	4.19057901785809	4.64331288883797	3.66457859818483	-0.229151621221534	2.52903582905062	-2.46776942595699	0.0485825425619177	0.516526210643792	-3.63796366441462	DOWN	TRUE
H2BC17	79.5421497174171	84.9637850175305	85.3966156627641	83.8798013623852	92.6397240999949	97.4778513192144	0.0928621102627778	6.45656667608828	1.24292510855194	0.260238400581952	0.684381814280715	-5.04611505089535	NOT	FALSE
H2BC18	1.76716338733639	1.64482536996834	2.22114761101311	2.09079161256243	2.31484124973093	1.97795442863351	0.186197533871145	1.58164134420193	2.44016114392137	0.0504383862441396	0.518086562786735	-3.67043319363346	NOT	FALSE
H2BC21	43.4479300190683	35.4988873706463	39.1635871271761	52.5044667589474	52.4069578910719	54.1681842825134	0.425458590422091	5.54035936022195	6.44330732588997	0.000660002969808162	0.40120807729171	-0.31474405273206	UP	M_TRUE
H2BC3	0.36155522538605	0	0	0	0	0	-0.137559807487874	0.0687799037439371	-1.15731146045929	0.291108980975424	0.698697985643243	-5.13140466156416	NOT	FALSE
H2BC4	15.8564076101346	14.0992445954257	18.6194223302111	14.4567852529068	17.7415650798126	15.9175526989555	0.0486025979433919	4.09299974323794	0.444172026438399	0.672481192045127	0.887697487267865	-5.65956032447116	NOT	FALSE
H2BC5	132.058980263507	129.126494262916	147.721616694946	133.590030571017	135.903240200263	150.780760581723	-0.005804247031507	7.11883836184969	-0.0766236406819573	0.941412781755681	0.983392567637358	-5.75855055047009	NOT	FALSE
H2BC6	2.07827818237927	1.65899132926539	2.05960960221275	2.58497871953917	1.96761506227129	1.83410319932885	0.15180666624556	1.59505260254018	1.86011871070426	0.112178333954569	0.585276664989855	-4.35847245443841	NOT	FALSE
H2BC7	3.34015358781255	3.00735805413543	3.09137566068717	2.67209066100927	4.7682310426736	3.03920305552544	0.175739353474318	2.10183564904349	1.09668216604053	0.314811612858688	0.71095613736028	-5.18961331623505	NOT	FALSE
H2BC8	2.69398711505602	1.8938121768929	2.50663409722661	3.12498738248353	2.51189450176401	2.98769114025553	0.289556544365094	1.85705433068667	2.50958968697967	0.0459071946688987	0.51460247718167	-3.58890992350598	UP	TRUE
H2BC9	18.1886850376607	14.1024654400026	19.8863694303386	19.1805639292566	17.8072347080863	13.5023234815249	0.0178028868670745	4.16964715475627	0.1548944263816	0.881981099190904	0.964750862036199	-5.74903198236556	NOT	FALSE
H2BS1	1.19784818218763	1.50367902706771	2.57202455051773	1.26317013168397	1.3402595362293	2.40493459218254	0.0367834542651667	1.41997947972124	0.142687015389234	0.891205925485821	0.967208167484674	-5.75093763102373	NOT	FALSE
H2BU1	2.91354782375175	2.75038414191687	2.75263202597544	4.05560968349444	3.78152754125195	5.01391367163628	0.548370223070405	2.1688533818751	3.90222207035231	0.00795490105821536	0.418568903711177	-2.10884040139773	UP	M_TRUE
H3-3A	369.471056023194	407.232223666396	397.464045049259	419.771189219286	433.876008094839	450.404869329917	0.10312951591294	8.69345347351262	1.84138647419747	0.115129642441582	0.587275057902527	-4.38050604049353	NOT	FALSE
H3-3B	214.601122057417	198.261084788997	207.371051789718	205.653322949011	209.13314535459	194.623944276019	-0.0602640750049726	7.68379407259836	-1.18847190890628	0.279527030355025	0.694817209280988	-5.10076412558213	NOT	FALSE
H3-4	0.572775637432558	0.862817904283693	1.2298662103298	0.604010664361178	0.320436273098838	0	-0.524446205728441	0.622162777424884	-2.54922601566426	0.0435149310392732	0.512909382031395	-3.54257475452185	DOWN	TRUE
H3-5	0	0.261756802601556	0.279832376531634	0	0	0	-0.23052007778624	0.11526003889312	-2.26230044507326	0.0643204127367912	0.529369169190941	-3.88090747481928	NOT	FALSE
H3C1	1.00549300167735	0	1.07949935518077	0.706883528364908	1.12503537666615	0.769044080996745	0.264878497884555	0.784548360739325	0.946999358996818	0.380181511970238	0.746984615382443	-5.32449094974375	NOT	FALSE
H3C10	41.9827873773862	46.8583824746967	45.7901460476319	55.193488747755	54.3254754519122	56.341959965824	0.292125091304233	5.66521896250874	3.78564059620186	0.00911046349293962	0.426396486950436	-2.21894045704974	UP	M_TRUE
H3C12	2.66617821570553	1.60651126953586	1.1449657669837	1.31206703878767	0.198877220069292	1.42744504762082	-0.481512225383124	1.1852156326741	-1.43949575693294	0.20004409297447	0.643301586000267	-4.83865547424985	NOT	FALSE
H3C13	4.02197200339727	3.36589952513059	4.67783054022688	5.65506822691926	3.00009433999067	3.46069836930307	0.0740175689687324	2.31107086097259	0.39792664236148	0.704448990226478	0.901338338711249	-5.67942494869811	NOT	FALSE
H3C14	0.249551705864479	0.250613172244982	0	0.6140410366498	0.372294316541859	0.572603473717403	0.409088783170448	0.418311888593484	3.47174969948281	0.0132636785853395	0.436878173190986	-2.52874072402565	UP	TRUE
H3C15	0.0831839008507761	0.334150895259613	0.178612816794576	0.701761184268871	0.372294316541859	0.0954339122862339	0.200734985273195	0.35774714518691	1.17913629142249	0.282954865228084	0.695975251195643	-5.10999368648176	NOT	FALSE
H3C6	0.102838775590355	0.0516380992644111	0	0.0542234291733401	0	0.0589916234735301	-0.0129251743079818	0.0636002927059719	-0.233113837739239	0.8234179587893	0.947847944025907	-5.73316012236443	NOT	FALSE
H3C7	3.68680766950481	2.35612966791152	1.43933247468457	2.82753411345963	4.87515329999379	4.22974245351162	0.614491478948293	2.03517724925849	2.22337290512947	0.0678576387356146	0.534299161405163	-3.92718637807052	NOT	FALSE
H3C8	7.14187790935544	9.18048746674926	8.5876390020196	9.39911744171877	8.37453749761561	9.37350225031744	0.200573362183097	3.27048734553014	1.43420609480506	0.201482450242141	0.643301586000267	-4.8444207695283	NOT	FALSE
H4-16	1.54958250342097	1.28786784023927	2.00783530335218	1.74678103983076	1.49466492033741	1.9616888622225	0.134636558568799	1.4163552011059	1.09048419200728	0.317323040298955	0.713214906818824	-5.19545440454654	NOT	FALSE
H4C1	0.883029111020678	0.443392534279165	1.42203280538158	0.931183110596759	0	1.01306768624575	-0.211045422244365	0.781474366632514	-0.650388187122779	0.539519047249685	0.831904553962254	-5.54706442238974	NOT	FALSE
H4C11	4.43171713890087	2.2252837080639	3.17193376247905	3.89449235968661	4.13216746980845	3.8132628147173	0.322410219653384	2.18973579724483	2.01176902296004	0.0909052197711242	0.559714100233015	-4.17900124917457	NOT	FALSE
H4C12	36.2041934988533	31.0374773547263	29.388677956792	25.6075355082478	31.1223728794136	27.8593613492754	-0.15554494084218	4.95848103029154	-1.43516651353451	0.201220589133049	0.643301586000267	-4.84337466112638	NOT	FALSE
H4C13	0	0	0.948021869144175	0	0	0	-0.308181301051151	0.154090650525576	-1.21063046413115	0.271533567841661	0.692913239070993	-5.07869117479813	NOT	FALSE
H4C14	12.6297638946938	9.29138980918861	12.6921733870956	9.98887467746581	5.01168477915173	3.20120748339489	-0.853808417609313	3.17664790281471	-2.82646807203901	0.0300791187908113	0.484905686102796	-3.223693406713	DOWN	TRUE
H4C15	7.99807392696632	6.31093074383245	7.5900724491481	6.4009787625519	7.99014238769984	6.63614477543779	0.0425666036542824	3.02701678674734	0.471425657769575	0.65398149712273	0.880567882164098	-5.64690379423271	NOT	FALSE
H4C2	0.629007038531794	0.947523769297061	0.67530325071339	1.32661703086768	0.703789255063974	1.80409313826179	0.41015938956508	0.991588361018252	1.87398443346567	0.110042240214263	0.582025438400907	-4.34213959836401	NOT	FALSE
H4C3	7.60014019876931	8.90454522621407	8.83948667541772	6.34488904893536	9.21235864861266	9.44598283362786	0.0592465515267869	3.22275286875554	0.311859864578018	0.765694045324088	0.925822838398297	-5.71086572515505	NOT	FALSE
H4C4	6.62271832271863	3.54714026783114	7.11016402357726	4.19032399105281	3.45804143252213	7.09147379729663	-0.107723976255076	2.61324104175689	-0.33016851629061	0.752490122918201	0.921814494386011	-5.70478912973868	NOT	FALSE
H4C5	4.16870500861625	2.139734243627	4.17716159356885	5.47062249183047	4.87162258928289	5.20772655579625	0.591120030680864	2.38065394495507	3.26532571685442	0.0171206091964143	0.453311570952647	-2.74290358908576	UP	TRUE
H4C7	0.463813268360827	0	0	0	0	0	-0.168351063015722	0.0841755315078608	-1.17857217020316	0.283163147341658	0.696002700537353	-5.11055004977309	NOT	FALSE
H4C8	17.0041278203314	13.1750924274885	14.9053757464327	15.5136914150275	13.5389139432685	17.3893560005395	0.0971336056491873	4.0147426458116	0.695697644257706	0.512635739407417	0.818045201516231	-5.51741354526547	NOT	FALSE
H4C9	74.8377406350707	71.7350183122293	80.6888227403289	81.1640498609363	81.1147029147423	74.9889298097176	0.0371451052974445	6.29132036409994	0.689603508935154	0.51619964461282	0.820034435931298	-5.52149939180958	NOT	FALSE
H6PD	22.5523417773238	22.1733370789201	21.3404086133204	21.8808549881883	21.23191965302	19.8205209090066	-0.0203948896498805	4.49281985348602	-0.345614902503733	0.741421126202009	0.916669433083025	-5.69940373039796	NOT	FALSE
HAAO	0.101065695251302	0.202991151702456	0	0.05328854091966	0.0565406642169354	0	-0.0843836218132123	0.0924399267461878	-1.07799319233122	0.32243484152262	0.715878012379994	-5.20716239239982	NOT	FALSE
HABP4	4.14344428253052	5.0137463405384	3.90147461801423	4.62010081030783	4.06604871568224	3.89641417440939	0.0474589601182377	2.3994202013288	0.403371721817347	0.70064875272902	0.899551277802261	-5.6771924901316	NOT	FALSE
HACD1	29.0005349682037	27.6533473558742	28.0291993573019	27.6066700008228	26.8938000481483	22.1671922166682	-0.106832656771839	4.79956908108039	-1.74412017403707	0.131730355359183	0.600986438130593	-4.49422091967486	NOT	FALSE
HACD2	234.470219478156	212.070729469768	240.672474821124	229.149354072379	223.316894203433	192.859613124528	-0.138276421138989	7.79473972222561	-1.71236402317326	0.137641724450249	0.60417969917317	-4.53104913017968	NOT	FALSE
HACD3	105.687274369212	100.522966360552	111.486410085869	110.222584579041	117.057893953335	102.501266282958	0.0119873534478543	6.76424910152104	0.192591325155007	0.853629018009965	0.956150340311078	-5.74217086299022	NOT	FALSE
HACD4	0.255877754552073	0.196503507691283	0.387827128437646	0.269831469321813	0.353663329194219	0.189950191171078	0.00556739682916661	0.348230736590634	0.0772636872264829	0.940924525246047	0.983392567637358	-5.75849872836062	NOT	FALSE
HACE1	4.23486920162805	3.36936088685434	4.11432050324273	3.60095100506646	3.11996983369182	2.27528992458641	-0.230055061866646	2.13042570698191	-2.398727961882	0.053364632480241	0.525119703967874	-3.71927869721394	NOT	FALSE
HACL1	21.9141522019878	20.3771887787767	20.9129590291416	24.2979354320508	25.3267374831989	25.7103645781362	0.290740863840473	4.58469541136842	4.13033054551504	0.00613742674359768	0.410324884503203	-1.90119502442511	UP	M_TRUE
HADH	28.0725226487394	28.146144210745	28.8171665102581	28.9062782534053	29.1528073304776	28.1660645324612	0.0470915697906672	4.88352276424427	0.874036479662743	0.415689433476159	0.763387593201344	-5.38515812485145	NOT	FALSE
HADHA	266.468573347968	270.868975794486	262.137624180518	272.804642395277	282.659012893913	289.661331439994	0.0495586076489613	8.10532140829562	1.07780651560016	0.322511749560245	0.715878012379994	-5.20733671557317	NOT	FALSE
HADHB	94.0450759608684	90.3078707018912	96.5440664015375	91.7746224082442	91.3975585795728	96.6324553157258	-0.0450851319174815	6.56253089497507	-0.981131130107447	0.364398221674771	0.737563183674592	-5.29492023608706	NOT	FALSE
HAGH	31.1931695589692	31.557378289053	32.3257211091811	30.8520055345726	33.0702030780076	36.0777563697359	0.0819318475620617	5.05916576653165	0.93644175935749	0.385170010071528	0.749114157110503	-5.33348735805082	NOT	FALSE
HAGHL	14.733042739717	12.6456638661952	13.4886645398995	15.2097049715076	15.7912174155959	17.6783418695375	0.294263601707778	3.98371326808675	2.79559627186142	0.0313270069122327	0.485873938590993	-3.25869230292835	UP	TRUE
HAL	0.187382002925609	0.0537654384721139	0.0574782015684578	0.254057732604035	0.149756943823683	0.214976663237217	0.147165160784267	0.202914191149271	2.26163935906852	0.0643788616315044	0.529369169190941	-3.88169296614823	NOT	FALSE
HAMP	0	0	0	0.0482606516872536	0.102411857588007	0	0.0677025298318044	0.0338512649159022	1.3324665652599	0.231051682888415	0.667825072318127	-4.95344409047826	NOT	FALSE
HAO2	0.146779478004239	0.0737019014427943	0	0	0.0821149940259557	0	-0.0604877352622345	0.0675115269488495	-0.914837402622371	0.395535480076434	0.756145614422909	-5.35167032142817	NOT	FALSE
HAP1	2.12505928579434	1.9562566940219	2.16264156481513	1.72739479424442	2.22909950017684	2.03167037146498	0.0242561763038823	1.60384308842295	0.287561497069111	0.783350998872812	0.933259326597392	-5.718412967095	NOT	FALSE
HAPLN2	0.799099969657676	0.432114813436499	0.527947921076838	0.324106569769298	0.206331788530097	0.564171563400853	-0.183386158992887	0.550187790644482	-1.39211501190944	0.213270547021503	0.653499397037661	-4.88996720581751	NOT	FALSE
HAPLN3	0.195449123328733	0.157024370317989	0.377702244500784	0.164886000571327	0.393634683112607	0.31392449163567	0.0733978168707071	0.338292761159678	0.749765354127649	0.481734072437127	0.799561057046445	-5.4798657676792	NOT	FALSE
HARBI1	3.41535225787196	3.27397582172084	2.77782516220732	3.32875224124166	2.77920083923631	3.74020631532367	0.122294371944145	2.08049050755508	0.826950247326816	0.439889598812723	0.775791110041767	-5.42236959713328	NOT	FALSE
HARS1	27.7268628249789	27.7628058975948	28.768350703174	30.409817673887	29.4885695192718	32.2971165841497	0.148223631639445	4.92124678181518	1.97861097614373	0.0951806762203275	0.561548115091558	-4.21837227824804	NOT	FALSE
HARS2	20.4122750178646	17.7388238270214	21.6108929004357	21.653286107633	19.6280379817172	23.2327811102204	0.153176393310602	4.43495208839779	1.50185360653607	0.183789063789948	0.634677904170828	-4.77003979516178	NOT	FALSE
HAS1	0	0	0	0.259285256478699	0	0.141042890047261	0.180133717342092	0.0900668586710458	2.067463593476	0.084156627071332	0.555542882120547	-4.11277258412096	NOT	FALSE
HAS3	1.19807466373439	1.12470301300054	0.950710529348482	0.878893190588921	1.13652184125621	0.986060208284122	-0.0156123626089073	1.03201549677291	-0.200476977645171	0.847726753979102	0.953763165146689	-5.74054973070458	NOT	FALSE
HASPIN	16.695785282103	14.7884171160306	16.4970040880704	14.9055881907555	16.2560975177248	14.1822231997434	-0.0181991234626384	4.05037051333342	-0.360417139592194	0.730876924596758	0.911954364549872	-5.69402200842845	NOT	FALSE
HAT1	59.8483057704358	56.5985671740062	62.0098452165348	64.2030868409484	65.6016578577343	58.9560633083469	0.0732679224365798	5.95664077659343	1.57064592196777	0.167293010384089	0.626237044046578	-4.69307091003478	NOT	FALSE
HAUS1	67.126526945487	61.4056675015909	66.2608172341204	70.0490558421023	65.8522439573382	70.077143905736	0.0676810700920023	6.07865106702644	1.28011083438046	0.247743403144663	0.674182500618694	-5.00803427210002	NOT	FALSE
HAUS2	22.4648488248321	20.7363703174499	22.0314756199873	24.0931513183607	23.1390863917743	21.4227609394507	0.113694896557109	4.54190892039095	2.69763142101038	0.0356688659938025	0.493739915311607	-3.37064552792531	UP	TRUE
HAUS3	7.64100695050584	6.18578699238951	7.78485993259859	7.50269792740909	6.7174179652344	3.73460299151506	-0.182336536346406	2.8968306318108	-1.08654669239845	0.318927131029577	0.714212203569521	-5.19915431620953	NOT	FALSE
HAUS4	15.7338467595809	15.5828288944001	15.4939407248504	12.9874187743379	14.8727106832981	16.0590579772362	-0.0319312932676961	4.00808984376172	-0.265515241330281	0.799495013536067	0.939237472916111	-5.72474652171601	NOT	FALSE
HAUS5	46.4694286512852	42.6600406617867	44.4985587503366	41.8762677110347	42.1237630120358	47.6762627988798	-0.0210645563270049	5.49774751509426	-0.270637489420648	0.795734051188237	0.93815607747194	-5.72331878901838	NOT	FALSE
HAUS6	33.8997680551329	29.8233465126877	34.3439208658727	34.2833164104206	32.2755515962608	22.1756071718395	-0.128411505671361	4.99664918020898	-1.01995237450348	0.3470812221167	0.727394903846153	-5.26041098325905	NOT	FALSE
HAUS7	0.833180691165921	0.627543465312665	0.819962462848963	0.732180266647646	0.621491318528982	1.07536317666621	0.0813870452325892	0.830833343305008	0.68452209338795	0.519183710091663	0.821393645839278	-5.52488321404789	NOT	FALSE
HAUS8	19.4690922006822	17.1766725519422	17.507477795972	18.0891533212179	17.8838535219179	20.2225374524002	0.100211616176076	4.27238477905635	0.987673968625717	0.361432481814694	0.736771684337134	-5.28916845551733	NOT	FALSE
HAVCR2	0	0	0.0388778684822277	0.0381873200452346	0	0	-0.000617107572787167	0.0171894149955161	-0.014106447307425	0.989202173830628	0.997923735731696	-5.7615364853714	NOT	FALSE
HAX1	252.493056778068	242.461439916745	239.302715770295	225.952121606362	235.664893126551	255.868460367291	-0.0853047571048792	7.91760330360836	-1.43806223045346	0.200432958366147	0.643301586000267	-4.84021878736653	NOT	FALSE
HBA1	0.659892412418411	0.49702444565714	0.354230924463862	0.69587815717112	0.738346570240312	0.189267736136786	0.0391159777246688	0.590161317186575	0.253851127011859	0.808081140430661	0.942663425114004	-5.7278983972607	NOT	FALSE
HBA2	0	0	0	0.339403190370567	0.180058231726027	0	0.217622875034811	0.108811437517405	2.07763291909827	0.082980476985087	0.553773868191503	-4.10067051033259	NOT	FALSE
HBB	0	0	0	0	0.130729302042506	0	0.0584988523095239	0.029249426154762	0.948972767513996	0.379254660146926	0.745335483618244	-5.32280138486449	NOT	FALSE
HBEGF	1.82574607090719	2.6585922082025	2.25414345097976	2.31037081613486	1.3788952470833	2.04224778052859	-0.0932670076625601	1.61424764035743	-0.548898560921404	0.602875906139077	0.857345792392302	-5.60717584437938	NOT	FALSE
HBG2	0	0	0	0	0.152076809615331	0	0.0667700034669482	0.0333850017334741	0.996412286794065	0.357501466775655	0.733541434761304	-5.28144560925952	NOT	FALSE
