name	C1	C2	C3	PAC21	PAC22	PAC23	PAC51	PAC52	PAC53
4127	ENSG00000283399	0.031294251	0	0	0.098962801	0.033503306	0.064862727	0.098878557	0	0.074048834
4128	ENSG00000156968	0.200717545	0.222948465	0.273410474	0.269944961	0.259345359	0.229529211	0.189529575	0.308904215	0.204715635
4129	ENSG00000235706	4.380253447	3.239461566	3.805659612	3.88698868	4.055421223	4.076209373	3.636536538	3.840081082	3.5165636
4130	ENSG00000203650	0	0.011192966	0.023000952	0.011354706	0	0	0	0.024037884	0.012744224
4131	ENSG00000235705	0.114573167	0.05952623	0.061161624	0.120772785	0.122660863	0	0.060334987	0.06391892	0.33888051
4132	ENSG00000235703	0.835353085	0.806498981	0.912926466	0.915222006	1.0985354	0.817990487	0.80360134	0.932065828	0.840453678
4133	ENSG00000156966	0.043709994	0.147611287	0.046666672	0.103669124	0.081892079	0.079271932	0.05754493	0.109733637	0.077570336
4134	ENSG00000235701	0.1702766	0.044233411	0	0.04487259	0.136722292	0.088231898	0	0.09499516	0
4135	ENSG00000212312	0	0	0	0.377935524	0	0	0.377613799	0.800088546	0
4136	ENSG00000151617	0.471053057	0.316115462	0.450529393	0.424129626	0.29417768	0.427148147	0.423768576	0.295643856	0.243821249
4137	ENSG00000260989	0	0.178210486	0.091553276	0.090392826	0	0.088868623	0.090315878	0.287042076	0.304363609
4138	ENSG00000151612	0.261386595	0.225483918	0.221147899	0.311921173	0.23231819	0.209552065	0.233741732	0.225614913	0.180880938
4139	ENSG00000151611	0.861380678	0.765583148	0.769264564	0.839462884	0.898985729	0.741092775	0.764573256	0.930883274	0.743497748
4140	ENSG00000225610	0	0	0	0	0	0.055187301	0	0	0
4141	ENSG00000260983	0	0	0	0	0	0	0.059273614	0	0
4142	ENSG00000261581	0.172096798	0.23843334	0	0.181409052	0.12283005	0.118900088	0.241672831	0	0.067869586
4143	ENSG00000261582	0.157240301	0.408469214	0.335753034	0.165748661	0.505019582	0.733292133	0.331215128	0.263167121	0.372063895
4144	ENSG00000261587	0.055850572	0.019344692	0.139133112	0.058872678	0.099655088	0.077173289	0.117645123	0.020772218	0.132154297
4145	ENSG00000064225	0.529135617	0.474221844	0.692036769	0.481074417	0.524000651	0.356435539	0.417969472	0.501836709	0.375614123
4146	ENSG00000261588	0.481738141	0.667429233	0.342882925	0.50780526	1.031487873	0.166414216	0.845621634	0.179170408	0.949912164
4147	ENSG00000143797	2.01852187	1.920603859	2.013745417	2.172592302	1.953511567	2.018382384	1.712696183	1.96739209	1.448535073
4148	ENSG00000201407	0	0.327394264	0.672777861	0	0.337317373	0	1.327369716	0	0.372768561
4149	ENSG00000100867	0.379792762	0.240216225	0.152790737	0.197270739	0.218033093	0.131197656	0.150725677	0.221093817	0.234435707
4150	ENSG00000143793	13.1296381	12.76016864	12.26554623	12.64943532	13.16759237	12.54619492	11.84557306	11.37507504	15.04261322
4151	ENSG00000100865	7.2767039	7.407540276	6.738605494	7.498172908	6.882183341	7.404000175	6.450808177	6.990294577	7.25559406
4152	ENSG00000266120	0	0.192928763	0	0	0	0	0	0	0
4153	ENSG00000143799	48.47049061	47.34534808	49.12301297	51.08714059	51.83611446	48.89100652	51.88684332	51.45409729	53.81781755
4154	ENSG00000266127	0.035669005	0.074127003	0.038081766	0	0	0	0.187835337	0	0
4155	ENSG00000266124	1.569436208	4.076985173	2.513396535	0.827179638	4.200555961	5.69262216	1.652950967	1.751137195	2.785214155
4156	ENSG00000228158	0	0	0	0	0.075595744	0	0	0	0.083540662
4157	ENSG00000106803	65.04126113	66.20407234	63.88110589	61.89249997	63.42133525	60.99374706	59.44720085	63.29036571	70.08675452
4158	ENSG00000228150	0.567137175	0.687527954	0.302750037	0.498187736	0.708366483	0.489787296	0.497763644	0.738263522	0.335491705
4159	ENSG00000228153	0.093460808	0	0	0	0	0	0.098434159	0.104281204	0
4160	ENSG00000262587	1.108083291	0.729222748	1.104168283	1.012303322	1.463106614	1.454572574	1.517162366	1.153946535	1.179882018
4161	ENSG00000262580	3.60522968	3.400247025	3.554347697	3.920140283	4.111821062	3.668910383	3.147125699	3.823304814	3.592900884
4162	ENSG00000228157	0.053716577	0.083724978	0.014337533	0.070779013	0.071885523	0.05566843	0.028287504	0.089903395	0.047664304
4163	ENSG00000260448	0.498510987	0.148000147	0.456198686	0.60055508	0.495579291	0.590428521	0.675049325	0.476765093	0.631919307
4164	ENSG00000140848	3.378089913	2.954753218	3.115823542	3.132673123	3.032865106	2.836120861	2.634609677	2.82092651	2.93424095
4165	ENSG00000220305	0.31587387	0.109407703	0.412182892	0.406958421	0.263022154	0.290979119	0.29571781	0.274123164	0.12457076
4166	ENSG00000156345	0.9731217	1.026258394	1.186259968	1.278394792	1.38390239	1.061163047	0.956067763	0.850801335	0.936510225
4167	ENSG00000039560	6.530402215	6.729491774	7.070337802	7.2373645	7.831274566	6.846190374	7.350868845	7.087242004	6.209091528
4168	ENSG00000215838	0.02243261	0	0.071850063	0.023646451	0.024016124	0.0929909	0.047252644	0	0.053080313
4169	ENSG00000261633	0	0	0	0	0	0	0.078782735	0	0
4170	ENSG00000215835	0.443570975	0.658446564	0.518677904	0.467572848	0.655790199	0.437798701	0.378189137	0.471357396	0.574771636
4171	ENSG00000261635	0	0	0.061245985	0	0	0	0	0	0
4172	ENSG00000261634	0.077657787	0.062761888	0.10133542	0.118242069	0.101615109	0.098363922	0.145404815	0.105903837	0.102085996
4173	ENSG00000139044	0.006542404	0.013596364	0	0	0	0	0.006890546	0	0.007740357
4174	ENSG00000185883	0.111054899	0.259642447	0.059283496	0.146330176	0.208064921	0.287725514	0.14620561	0.061956122	0.06569486
4175	ENSG00000185880	3.640533002	3.778196945	3.551308586	3.719228209	3.825430219	3.647210484	3.522221745	3.866677252	3.845088597
4176	ENSG00000185885	29.34409754	28.49057639	30.2600531	28.94286235	26.67430823	26.8983927	31.02726711	31.45236974	40.13889029
4177	ENSG00000239703	0.139563958	0	0	0	0.298831498	0.289270349	0.146990606	0	0.16511896
4178	ENSG00000239701	0.142921167	0.297017477	0	0.301309421	0	0.592457485	0	0.31893564	0.338181787
4179	ENSG00000239706	0	0	0.074502246	0	0.074707874	0	0	0	0
4180	ENSG00000266111	0	0	0	0	0	0	0	0	0.117435442
4181	ENSG00000239704	0.551116351	0.519391578	0.410508525	0.405305277	0.439084309	0.358623919	0.296970852	0.300310585	0.212288537
4182	ENSG00000239705	0.22685487	0	0	0.079710038	0	0.078365967	0	0	0
4183	ENSG00000169777	0.024082258	0.025023765	0	0.025385362	0.02578222	0.024957314	0	0	0
4184	ENSG00000168792	3.230408297	3.332640274	2.892645122	3.014646058	3.160941749	2.903816887	2.329179098	2.570885857	3.095888563
4185	ENSG00000277692	0.060982492	0.190099895	0.065107535	0	0.261148934	0	0	0	0.072148754
4186	ENSG00000183060	5.424155558	4.794196783	5.019440088	5.317500418	5.838308269	5.295927233	5.13613095	5.017652023	4.931773213
4187	ENSG00000183066	0.356678504	0.244751052	0.215550188	0.312133158	0.266578972	0.292921334	0.205549	0.187723041	0.191089127
4188	ENSG00000168795	6.867258583	6.201740316	7.293394745	6.736678257	6.707272002	7.051582132	7.261088153	7.983247892	7.114425351
4189	ENSG00000283509	0	0	0	0	0	0	0	0	0.492054501
4190	ENSG00000184281	13.76429198	14.36742454	13.29261289	13.55280485	14.63543838	13.00008583	13.03058733	13.89187213	17.35792109
4191	ENSG00000187953	5.521753196	5.10259026	5.300011823	5.119813335	6.095191875	5.411272072	5.386472467	5.562873959	5.822454649
4192	ENSG00000187952	0	0	0.035983257	0.106581493	0.072165143	0	0.070993842	0	0
4193	ENSG00000187951	4.990444858	4.390305745	5.265160708	5.160235518	5.153639423	4.969975796	5.213076904	4.997242942	4.725523407
4194	ENSG00000187950	0.010507847	0.010918657	0	0	0	0	0	0.03517317	0
4195	ENSG00000187957	1.130911402	0.647966081	0.654483774	0.946999814	0.98443525	0.843405011	0.723559858	0.860883076	0.662741767
4196	ENSG00000228486	1.855271075	1.54224303	1.509481291	1.60499061	1.486251165	1.332619242	1.637313914	1.670327911	1.687865769
4197	ENSG00000187955	0.004809767	0.019991231	0.005135115	0	0	0	0	0	0.02276186
4198	ENSG00000187954	4.695720421	4.318513323	4.242068231	4.52873879	4.331117841	4.844325153	4.650201845	4.575554912	5.208628413
4199	ENSG00000111639	55.96289761	60.54704131	58.05929792	61.25235886	64.44914907	63.69319052	65.15408372	61.81367524	70.39773934
4200	ENSG00000250539	1.665940543	1.275526211	1.372977447	1.725276996	1.78353894	1.090404887	1.10816249	1.532706519	1.383146875
4201	ENSG00000272040	0.784045681	1.036888774	1.293670539	1.127005676	1.106470353	1.034135302	1.01344166	0.914582794	0.758952957
4202	ENSG00000085831	0.266545991	0.300047296	0.360462908	0.346528364	0.342433701	0.345289057	0.318160398	0.232967462	0.247025866
4203	ENSG00000272043	0.533205891	0	0.142318394	0	0.285422392	0.138145135	0	0.297468818	0.157709776
4204	ENSG00000272046	0.16178406	0.120077918	0.123376879	0.15835698	0.074230442	0.09580724	0.097367492	0.103151177	0.041015935
4205	ENSG00000272047	2.296042585	2.611101639	2.368257209	2.467164719	2.666434988	2.823102287	2.869077437	2.766567372	2.82827744
4206	ENSG00000272049	0.283407561	0	0	0	0.151706621	0.220279125	0	0.395273728	0
4207	ENSG00000145020	0.021714267	0.030084262	0.030910782	0.015259492	0.007749024	0.04500656	0.030493004	0.02422823	0.02569028
4208	ENSG00000145022	7.70634885	7.944703906	7.387086214	8.602126217	8.331382999	8.472767497	8.33967016	8.362046654	9.475676407
4209	ENSG00000249898	0.150193912	0.255380424	0.306129388	0.143928171	0.306974313	0.283002509	0.086283389	0.274226015	0.145387082
4210	ENSG00000259321	0.38973282	0.173558405	0.653864427	0.469510263	0.774881675	0.519292555	0.703665874	0.186366007	0.329353749
4211	ENSG00000073803	2.925768268	2.783382938	2.828193329	2.997256552	2.927710635	2.885255751	2.651164167	2.71673891	2.280376162
4212	ENSG00000234946	0	0	0	0	0	0.085180399	0	0	0
4213	ENSG00000234945	0.051140559	0.026569962	0.027299932	0.013476951	0	0.05299881	0.026930956	0.014265335	0.075630879
4214	ENSG00000234943	0.22063692	0.34389424	0.235561479	0.348863561	0.47242327	0.342981024	0.116188861	0.123090546	0.26103687
4215	ENSG00000234942	0.03960958	0.041158136	0.042288894	0.083505754	0.021202806	0.08209768	0.041717334	0	0.0702935
4216	ENSG00000214318	0	0.104893308	0.107775094	0	0	0.104614762	0	0	0
4217	ENSG00000234949	2.863083807	2.687954355	2.574106597	3.15037559	2.124121716	3.019171932	1.82513336	2.493995818	3.209051092
4218	ENSG00000258366	0.076312036	0.079295491	0.111100931	0.073128475	0.059417372	0.107843074	0.073066223	0.077406398	0.057454237
4219	ENSG00000255445	1.29199889	1.214652091	1.248022836	1.102498304	1.053867294	1.083907981	1.036762145	0.411879902	0.655102146
4220	ENSG00000172482	0.447706404	0.465209701	0.258911596	0.46210013	0.519252399	0.318982352	0.265235797	0.333026316	0.187596468
4221	ENSG00000173281	2.70018565	2.311938579	2.590707267	2.345346422	2.489934816	2.22371573	2.244762359	2.562887514	2.036028838
4222	ENSG00000275401	0.288819858	0.120044563	0.246685216	0.365337673	0.556573665	0.478903134	0.304188893	0.386709464	0.47838632
4223	ENSG00000144771	0.105025403	0.027282855	0.028032411	0	0.028109781	0.027210405	0.027653536	0	0.062128094
4224	ENSG00000148429	1.970856925	1.947491016	1.819655202	1.812025469	1.840353422	1.678285381	1.776555666	1.914759154	1.243821756
4225	ENSG00000148426	16.86083494	16.59977403	15.29812	17.41412989	16.53159015	17.67352598	19.04954917	19.76303894	19.46456379
4226	ENSG00000255553	0.105558527	0	0.112698829	0	0	0	0	0.117779532	0.062443465
4227	ENSG00000271533	2.550706499	2.298600921	2.819642138	3.450135966	2.730760342	2.30419337	2.995497031	2.191178727	0.801174221
4228	ENSG00000104419	24.66697411	24.51387465	24.69915944	22.96684517	22.39213197	24.50143124	21.58276403	20.063383	22.00044149
4229	ENSG00000271538	0	0	0	0.03501639	0	0	0	0	0
4230	ENSG00000104415	0.119014218	0.078697268	0.127064705	0.125454144	0.104248969	0.067275674	0.091161708	0.096576765	0.089604097
4231	ENSG00000104412	5.67587165	5.74918528	5.871904099	6.469984293	6.429816895	6.554677913	6.279115245	6.443453115	4.932257492
4232	ENSG00000113621	7.528077248	8.134301699	8.054166866	8.376745287	7.805773867	7.621518253	7.396209945	7.412482261	6.009326571
4233	ENSG00000255557	0	0.093138023	0.191393702	0.094483881	0	0	0	0	0
4234	ENSG00000233623	0	0	0	0.128942708	0	0	0	0.068242847	0
4235	ENSG00000173757	26.30101949	25.34509973	25.79347042	25.05172618	25.03588689	24.61593308	27.04152916	25.96297881	28.10976774
4236	ENSG00000233621	5.247204641	4.70884481	3.724150996	4.02264277	4.979239668	3.67674019	3.359815389	3.792247647	3.456726959
4237	ENSG00000119979	5.697453372	5.885125781	6.284647205	6.048440625	5.40583803	5.673614633	5.474511359	5.867489156	4.855853538
4238	ENSG00000119977	15.17527458	14.57519037	13.101947	15.73797163	15.97019315	15.20513736	14.51499171	16.88899291	15.72498094
4239	ENSG00000100246	6.606486819	7.078183147	6.322450709	7.108298436	7.457629024	6.775592489	6.705675158	6.626576987	7.228948838
4240	ENSG00000258983	0.045955867	0.095505067	0	0	0.049199882	0.047625726	0	0	0.054370663
4241	ENSG00000258982	0	0.261124126	0.13414906	0.662243517	0	0.130215354	0	0	0
4242	ENSG00000100242	12.76735992	12.56721726	12.3582108	12.93123083	12.79716301	13.07850584	13.13623492	13.91653475	15.24163271
4243	ENSG00000100243	38.88144857	42.86151645	36.89498919	41.41839259	42.12553531	41.34778942	37.15901852	38.34852665	43.54595833
4244	ENSG00000100241	14.84572615	15.5634515	14.18969104	14.78067766	15.22397873	14.59536053	13.77520418	13.8365064	16.08910331
4245	ENSG00000179611	1.498200991	1.338825534	1.071694416	1.531891397	1.732275383	1.28869107	1.404353334	1.069859036	1.843431847
4246	ENSG00000100249	0.08359811	0	0	0	0	0	0	0	0
4247	ENSG00000284523	0.160397235	0.107844027	0.120880233	0.238696121	0.212124264	0.215115292	0.139120873	0.063164885	0.167441414
4248	ENSG00000265526	0	0	0	0.707105174	0	0	0	0	0
4249	ENSG00000241532	0	0	0	0.036142227	0	0	0	0	0
4250	ENSG00000073111	125.1689408	128.7400803	122.6753197	134.4997129	129.2268222	131.8273199	125.7353807	126.8615306	137.8796537
4251	ENSG00000107147	0	0	0.003644697	0	0	0.003537822	0.003595436	0.003809007	0
4252	ENSG00000107140	6.41884181	5.66080367	5.250849645	5.410276522	5.11683248	5.867942889	5.179881215	5.248367376	6.161871098
4253	ENSG00000213047	1.206467681	1.204537133	1.49995373	1.437775166	1.392804203	1.266628603	1.270667715	1.100114176	0.450947471
4254	ENSG00000213046	0	0	0	0	0	0.031997982	0	0	0
4255	ENSG00000213041	0	0	0	0.079421233	0	0	0	0	0.178280616
4256	ENSG00000196951	0	0.017931968	0	0	0.018475474	0	0.018175602	0	0
4257	ENSG00000196950	14.15998123	13.03291389	14.67486374	14.49519605	15.28827473	14.56233861	17.09825672	15.72555125	7.63299811
4258	ENSG00000213049	0.13133703	0.181962286	0.093480713	0.13844375	0.046869361	0.045369771	0.092217264	0	0.103590421
4259	ENSG00000196954	13.01122314	12.16791283	12.55728379	12.12623005	12.18080182	12.30192326	11.83217658	11.78675097	11.5689771
4260	ENSG00000077463	13.23659232	12.52908597	12.57058999	13.43372974	13.54788569	13.26907069	13.65804856	13.75336996	15.55436007
4261	ENSG00000155749	0.252539261	0.131206202	0.101108172	0.049913306	0.118285105	0.147215005	0.14961245	0.088055286	0.093368975
4262	ENSG00000221983	131.956199	143.6787899	132.2716272	134.8202918	136.2661915	133.9182658	130.6873475	130.1736261	149.353282
4263	ENSG00000108039	7.813287222	7.124091353	7.631720163	7.371183069	7.632820129	7.736457893	7.430374042	7.753839738	7.618718619
4264	ENSG00000221986	0.116238288	0.072469608	0.124101003	0.049011203	0	0.072277164	0.146908443	0	0.165026663
4265	ENSG00000221988	11.72726508	10.59822003	11.4180014	10.94521846	9.601842272	11.05386622	12.00863255	12.75352028	15.11310252
4266	ENSG00000119013	35.17998687	36.79044807	36.55324717	37.560555	37.90554279	36.10660438	40.46732678	39.12672364	40.06028483
4267	ENSG00000066322	34.10816209	32.66629484	32.53647123	32.49129943	33.47878287	32.59674144	32.95286653	32.50395622	39.21519316
4268	ENSG00000172366	9.52589166	9.726614328	9.508700679	9.841038641	9.941816437	10.53986457	10.09370535	10.51812869	11.89571568
4269	ENSG00000172367	0.032602607	0.033877222	0	0.034366753	0	0.02252484	0.011445832	0.024251443	0
4270	ENSG00000172361	2.538993368	2.988467576	2.950627051	2.936912253	2.501724955	3.143529486	3.100064442	3.158858506	2.924148843
4271	ENSG00000264429	0	0	0	0	0	0	0	0	0.585779168
4272	ENSG00000212939	0.042722198	0	0.022806029	0.02251696	0	0.022137279	0	0.047668347	0
4273	ENSG00000212932	0	0	0	0	0	0	0	0	0.10627527
4274	ENSG00000226145	0.021820598	0.045347369	0	0	0	0.022613474	0	0	0.025816081
4275	ENSG00000149948	0.010800509	0.01122276	0.005765544	0.014231163	0.005781457	0.016789437	0.022750478	0.009038201	0.003194537
4276	ENSG00000262692	4.573477334	2.970174765	5.340607759	4.670296031	5.814377805	5.035888626	3.612635103	4.146163325	5.749090387
4277	ENSG00000137842	4.989077825	5.534528562	4.68958339	5.158780619	5.06354752	5.295812412	5.327416293	5.682458402	5.411576526
4278	ENSG00000137843	1.262451861	1.298422225	1.622918996	1.208550829	1.048154834	1.335024998	1.295711835	1.185821184	1.37930718
4279	ENSG00000148090	11.99075675	10.62218945	12.88050793	11.72704808	11.06245619	10.86121767	10.51432008	9.946893564	10.41638846
4280	ENSG00000137845	7.637363105	6.941616974	7.887579726	7.711679935	7.344789531	7.459017022	8.211745492	7.760977664	5.459832845
4281	ENSG00000153936	9.052513963	8.080102772	9.527382156	8.810593293	9.002273734	8.453165698	9.233518937	8.470233406	4.709257639
4282	ENSG00000101417	0.675847551	0.981667931	0.775875219	0.980532354	0.879158821	0.918811185	0.887851	0.981132521	0.756610101
4283	ENSG00000153930	0.105389588	0.046109408	0.076986317	0.023387848	0.071260432	0.057483705	0.046735877	0.099024029	0.111562103
4284	ENSG00000101412	28.28057582	26.74456666	25.22634749	25.34448007	25.91858824	26.31192928	26.30292071	28.25466511	31.02125458
4285	ENSG00000153933	2.118875254	1.458585915	1.843877784	1.70822847	1.726788504	1.655770463	1.43833797	1.56622108	1.021644303
4286	ENSG00000074842	87.07144163	93.28278137	87.37772628	92.56672541	92.76669999	90.98017942	85.36142197	85.59230925	94.77474055
4287	ENSG00000234535	1.404339672	0.448997848	1.153333475	0.569357413	1.040865036	1.67927073	0.910196377	2.290123579	1.66148273
4288	ENSG00000209702	0	0	0	0	0	0	0	0	0.702935001
4289	ENSG00000267882	0.018459858	0.019181555	0	0.038917462	0.039525871	0.038261236	0.019442166	0.082388168	0
4290	ENSG00000260352	0.089827342	0.653374298	0.287710619	0.757503599	0.961682358	0.372365288	0.378429379	0.601362449	1.062752701
4291	ENSG00000260351	0	0	0	0.087856755	0	0	0.087781965	0	0
4292	ENSG00000233013	0.02006274	0.020847102	0.021419845	0.021148346	0.021478964	0	0	0	0
4293	ENSG00000139998	0.341914168	0.335543607	0.314341974	0.320369186	0.244033212	0.295281677	0.260078378	0.158957989	0.337100594
4294	ENSG00000139990	3.910819339	3.672972899	3.795294419	3.683766486	3.913125513	3.486553377	3.543333047	3.300666672	3.446457685
4295	ENSG00000181163	477.9271494	495.020127	478.3218596	480.814155	497.9386002	500.2135729	522.9607824	519.6817558	516.2973113
4296	ENSG00000233016	15.58311091	14.7600938	14.68529295	13.53052668	14.30567247	13.3321342	11.57331975	11.10732822	13.01198208
4297	ENSG00000273606	0.704916263	0	0	0.743059675	0	0	0	0.786527723	0
4298	ENSG00000284413	0	0	0	0	0	0.01928469	0	0	0
4299	ENSG00000107938	3.508372156	3.282655107	3.579341611	3.607597437	3.502941345	3.758347164	3.406475491	3.668769285	3.235444269
4300	ENSG00000250896	0.588965984	0.517839293	0.386957201	0.33429591	0.339522061	0.281707726	0.381727239	0.707703594	0.482406373
4301	ENSG00000104626	7.953243956	7.296302925	8.672038132	7.085891539	7.175746921	7.843960808	9.131097892	8.103637632	5.525498466
4302	ENSG00000239128	0	0	0	0	0	0	0	0.446203228	0
4303	ENSG00000202081	0.77738429	0.403888251	0	0	0.416129843	0	2.046878534	0	0
4304	ENSG00000103811	0.882341724	0.9021679	0.896808777	0.803594068	0.884169977	1.002185275	0.728566473	0.882107128	0.943689046
4305	ENSG00000239122	3.558507766	2.773222	3.799216153	2.344412878	3.095382949	2.074393254	2.810900575	3.722337086	2.105045992
4306	ENSG00000223274	2.079502975	0.720267381	1.850139116	0.730675347	1.11314733	2.155064103	0.365026672	1.160128392	0.820090835
4307	ENSG00000223271	0	0	0	0	0.445258932	0	0	0.464051357	0
4308	ENSG00000202089	0	0	0	0	0	0.870732971	0	0	0
4309	ENSG00000250891	0	0.012766926	0	0	0	0.012733023	0	0	0
4310	ENSG00000216307	0.060188219	0	0	0	0	0	0	0.067156492	0
4311	ENSG00000173064	2.290422339	2.153590119	2.0295611	2.274130483	2.159006317	2.169849449	1.902632996	2.024255177	2.030078369
4312	ENSG00000080854	0	0	0	0	0	0	0	0	0.008553007
4313	ENSG00000218682	0	0	0	0	0.175991673	0	0	0	0
4314	ENSG00000250899	1.455770438	1.389702003	1.59215159	1.097884414	1.064363981	1.275621325	1.458444642	1.29416713	1.694325401
4315	ENSG00000113119	5.189850373	4.923815274	5.363395862	6.021499289	5.607058508	5.513813354	5.853768674	6.333996246	5.507863058
4316	ENSG00000226981	0.159348887	0.248368062	0	0.083985672	0.085298646	0.082569506	0.125871266	0	0.094263314
4317	ENSG00000226982	0	0	0.017223948	0	0	0	0	0	0
4318	ENSG00000226984	0	0	0	0	0.208552193	0.201879541	0	0	0
4319	ENSG00000226986	0.378665185	0.262312855	0.269519507	0.266103313	0.135131694	0.13080814	0.465284377	0.281670019	0.298667375
4320	ENSG00000142208	5.086044726	5.377807158	5.231176359	5.302338568	5.472990992	5.34035774	4.760193725	4.656311768	5.289960589
4321	ENSG00000142207	3.803017395	4.083672837	4.153248337	4.314816113	4.339536052	4.087871355	3.95570305	3.90319787	3.795272478
4322	ENSG00000101945	17.55969852	17.69445459	17.17860762	16.96086657	18.29686347	18.0697774	16.81637126	17.33303464	20.07371983
4323	ENSG00000102738	7.166648673	8.077574861	8.153155428	7.616361666	7.65157769	7.853199698	8.249190326	8.171149125	6.949922327
4324	ENSG00000231131	0.03533565	0	0	0	0	0.036619611	0	0	0
4325	ENSG00000231130	0	0	0	0.09742338	0	0	0	0	0.109345445
4326	ENSG00000231133	0.046417477	0.048232191	0	0.048929153	0	0	0	0.051791446	0
4327	ENSG00000231134	0	0	0	0	0	0.094107603	0.095640176	0	0
4328	ENSG00000139200	0.216482245	0.198481519	0.122360701	0.147656378	0.231763682	0.07918178	0.201178203	0.213128302	0.120527741
4329	ENSG00000175003	0.143910241	0.16822854	0.115233578	0.113772978	0.13481023	0.130496961	0.094730105	0.120428553	0.085130536
4330	ENSG00000139209	0	0.010426066	0.010712506	0.010576724	0.021484146	0.010398379	0.01056772	0.011195449	0
4331	ENSG00000263477	0	0	0	0	0	0.048265713	0	0	0
4332	ENSG00000147183	0.025515374	0	0	0	0	0	0	0	0
4333	ENSG00000088992	15.95797195	18.37691541	14.75500355	18.64246446	19.18820942	15.19510411	16.07936804	15.46837856	17.39818873
4334	ENSG00000069188	0	0.003723274	0.003825566	0.003777076	0.015344497	0.007426774	0.003773861	0.00799606	0.004239291
4335	ENSG00000261662	1.438361146	0.794997109	0.686144308	0.935522519	0.884620394	0.602593347	0.805798393	0.785370214	0.39827811
4336	ENSG00000180616	0.248947121	0.214649219	0.203581278	0.234501003	0.25517896	0.268971322	0.323559047	0.183209272	0.194265022
4337	ENSG00000180611	2.012820576	1.911873629	1.977583379	2.290953582	2.194565994	2.137147893	2.262991957	2.121850028	2.045357188
4338	ENSG00000180610	0.037067789	0.115550917	0.039575168	0	0.11905319	0.11524407	0	0	0
4339	ENSG00000109072	10.79593634	11.18239592	9.495398778	11.75944749	11.37455862	10.35354242	10.59434642	10.05731412	10.58312523
4340	ENSG00000118369	2.638620248	2.494027314	2.85104564	2.798152867	2.918475323	3.022772887	2.460948019	2.678072038	2.867888835
4341	ENSG00000118363	32.42685726	29.92660243	30.45098184	31.05002681	32.01325117	29.90494721	31.05297322	31.13905985	28.56292223
4342	ENSG00000261669	0.071830845	0.373195534	0	0.227152958	0.15380274	0	0.302612785	0.080147039	0.424917531
4343	ENSG00000161010	5.360300749	4.811955805	5.686303273	5.2684995	5.198880184	5.042687662	5.361973712	4.883026282	5.716311114
4344	ENSG00000161011	61.09728627	67.42696414	59.81165704	55.89179541	61.79174777	58.11408818	54.83698307	55.99658128	61.3043078
4345	ENSG00000131697	2.675383945	2.648693443	2.782164085	2.703615319	2.985977344	2.811878279	2.554937198	2.449424265	2.799034108
4346	ENSG00000215760	0	0	0.088984647	0	0	0.086375315	0	0.092996264	0
4347	ENSG00000186510	0.083754435	0.062163468	0.063871316	0.037837043	0.076857123	0.037199035	0.050406445	0.080100925	0.084934609
4348	ENSG00000186517	0.024638661	0.025601921	0.026305295	0.086572908	0.105511595	0.05106787	0.07784929	0.018327463	0.019433432
4349	ENSG00000248532	0	0	0	0	0	0	0	0.220976837	0
4350	ENSG00000146278	22.31017564	20.1058595	21.42995362	20.95319009	19.7330663	20.87358212	22.51648482	23.62133076	19.40589274
4351	ENSG00000259754	0.071583579	0.148764347	0	0.075457007	0	0.148369301	0	0.159742291	0.084690964
4352	ENSG00000235934	0.149964157	0.051942359	0	0.210771735	0	0	0.157944233	0.111550807	0
4353	ENSG00000235937	0	0	0	0	0	0	0	0	0.119430704
4354	ENSG00000105176	12.56430185	11.3052277	12.93190022	12.10618211	11.87739677	12.03693757	11.78138367	12.50683333	9.601947179
4355	ENSG00000105173	9.361840847	8.710998438	8.567232426	8.854065968	9.236940195	9.093525393	8.674751497	9.735979446	9.127128582
4356	ENSG00000235042	0.062447537	0	0	0.065826608	0	0	0	0	0
4357	ENSG00000105171	4.58034729	4.97635297	4.579474247	4.494753731	4.537929485	4.950025549	4.464275087	5.160047791	5.074733062
4358	ENSG00000227200	0.1115015	0.115860705	0	0	0	0.115553035	0	0.248821103	0
4359	ENSG00000138640	2.763229077	2.472291213	2.97366287	2.680525223	2.671890526	2.808187957	2.797571043	2.749543794	2.41279846
4360	ENSG00000138642	6.605015493	6.154537431	6.814184048	6.288878439	5.234271234	5.535534931	5.860086395	6.816980918	6.803653635
4361	ENSG00000138646	16.08276955	16.08587075	17.15202407	15.11329746	14.73296969	14.90367454	16.27685026	16.73739577	16.28136693
4362	ENSG00000207870	0.37809145	0	1.211000149	0.398550189	1.214342541	0.391829837	0.79642183	2.109324349	1.34196682
4363	ENSG00000128604	0.712972449	0.543287396	0.537914733	0.951965595	0.569931433	0.620658462	0.580705288	0.551558184	0.584841921
4364	ENSG00000128606	0.357730504	0.177777289	0.282294974	0.311507066	0.333028371	0.419085016	0.360385345	0.468563449	0.257620157
4365	ENSG00000128607	9.571617441	9.14311024	9.917326801	9.579769498	9.527814957	9.170901001	9.564999715	9.011930607	8.203385213
4366	ENSG00000163155	7.827156335	6.685735494	7.506784549	7.44659564	6.000698524	7.217918049	7.894356732	6.494498653	7.259177244
4367	ENSG00000128609	7.409456344	6.66380764	8.433524199	8.233170592	7.394615902	7.54305251	7.714805917	7.160268625	3.576398564
